"","station_id","date","sinclair2017","post","affiliation","weekday","callsign","national_politics","t"
"830",1355,"6/26/2017",0,0,"NBC","Mon","KNVN",0.162420115869565,22
"831",1355,"7/10/2017",0,0,"NBC","Mon","KNVN",0.112505912391304,36
"832",1355,"7/17/2017",0,0,"NBC","Mon","KNVN",0.0922234598888889,43
"833",1355,"7/24/2017",0,0,"NBC","Mon","KNVN",0.128809708695652,50
"834",1355,"7/3/2017",0,0,"NBC","Mon","KNVN",0.0748924591397849,29
"835",1355,"7/31/2017",0,0,"NBC","Mon","KNVN",0.135622460107527,57
"836",1355,"8/14/2017",0,0,"NBC","Mon","KNVN",0.143820911489362,71
"837",1355,"8/21/2017",0,0,"NBC","Mon","KNVN",0.238051639347826,78
"838",1355,"8/28/2017",0,0,"NBC","Mon","KNVN",0.152715305274725,85
"839",1355,"8/7/2017",0,0,"NBC","Mon","KNVN",0.14757167172043,64
"840",1355,"10/16/2017",0,1,"NBC","Mon","KNVN",0.0943742358947368,134
"841",1355,"10/2/2017",0,1,"NBC","Mon","KNVN",0.077725140326087,120
"842",1355,"10/23/2017",0,1,"NBC","Mon","KNVN",0.118403655729167,141
"843",1355,"10/30/2017",0,1,"NBC","Mon","KNVN",0.198134934574468,148
"844",1355,"10/9/2017",0,1,"NBC","Mon","KNVN",0.0636680475,127
"845",1355,"11/13/2017",0,1,"NBC","Mon","KNVN",0.14436730625,162
"846",1355,"11/20/2017",0,1,"NBC","Mon","KNVN",0.138071209578947,169
"847",1355,"11/27/2017",0,1,"NBC","Mon","KNVN",0.137884286382979,176
"848",1355,"11/6/2017",0,1,"NBC","Mon","KNVN",0.115164080638298,155
"849",1355,"12/11/2017",0,1,"NBC","Mon","KNVN",0.116527422604167,190
"850",1355,"12/4/2017",0,1,"NBC","Mon","KNVN",0.158157926631579,183
"851",1355,"9/11/2017",0,1,"NBC","Mon","KNVN",0.0940038026373626,99
"852",1355,"9/18/2017",0,1,"NBC","Mon","KNVN",0.145596642637363,106
"853",1355,"9/25/2017",0,1,"NBC","Mon","KNVN",0.173938304494382,113
"854",1355,"9/4/2017",0,1,"NBC","Mon","KNVN",0.105911695853659,92
"855",1355,"6/15/2017",0,0,"NBC","Thu","KNVN",0.18570265,11
"856",1355,"6/22/2017",0,0,"NBC","Thu","KNVN",0.105300902727273,18
"857",1355,"6/29/2017",0,0,"NBC","Thu","KNVN",0.176351628764045,25
"858",1355,"7/13/2017",0,0,"NBC","Thu","KNVN",0.138529951182796,39
"859",1355,"7/20/2017",0,0,"NBC","Thu","KNVN",0.132354038913043,46
"860",1355,"7/27/2017",0,0,"NBC","Thu","KNVN",0.103458814574468,53
"861",1355,"7/6/2017",0,0,"NBC","Thu","KNVN",0.173266256966292,32
"862",1355,"8/10/2017",0,0,"NBC","Thu","KNVN",0.172545088924731,67
"863",1355,"8/17/2017",0,0,"NBC","Thu","KNVN",0.119394063932584,74
"864",1355,"8/24/2017",0,0,"NBC","Thu","KNVN",0.133562474505494,81
"865",1355,"8/3/2017",0,0,"NBC","Thu","KNVN",0.188971084029851,60
"866",1355,"8/31/2017",0,0,"NBC","Thu","KNVN",0.0366651819318182,88
"867",1355,"10/12/2017",0,1,"NBC","Thu","KNVN",0.119671752,130
"868",1355,"10/19/2017",0,1,"NBC","Thu","KNVN",0.105473179893617,137
"869",1355,"10/26/2017",0,1,"NBC","Thu","KNVN",0.132402507311828,144
"870",1355,"10/5/2017",0,1,"NBC","Thu","KNVN",0.134121530736842,123
"871",1355,"11/16/2017",0,1,"NBC","Thu","KNVN",0.1358329935,165
"872",1355,"11/2/2017",0,1,"NBC","Thu","KNVN",0.143123085913978,151
"873",1355,"11/23/2017",0,1,"NBC","Thu","KNVN",0.0929093847916667,172
"874",1355,"11/30/2017",0,1,"NBC","Thu","KNVN",0.233532116666667,179
"875",1355,"11/9/2017",0,1,"NBC","Thu","KNVN",0.116216706779661,158
"876",1355,"12/7/2017",0,1,"NBC","Thu","KNVN",0.156113143559322,186
"877",1355,"9/14/2017",0,1,"NBC","Thu","KNVN",0.0876934760869565,102
"878",1355,"9/21/2017",0,1,"NBC","Thu","KNVN",0.112244669204545,109
"879",1355,"9/28/2017",0,1,"NBC","Thu","KNVN",0.0836243537209302,116
"880",1355,"9/7/2017",0,1,"NBC","Thu","KNVN",0.0914898051785714,95
"881",1355,"6/13/2017",0,0,"NBC","Tue","KNVN",0.260777299578947,9
"882",1355,"6/20/2017",0,0,"NBC","Tue","KNVN",0.171881780434783,16
"883",1355,"6/27/2017",0,0,"NBC","Tue","KNVN",0.180199532391304,23
"884",1355,"7/11/2017",0,0,"NBC","Tue","KNVN",0.110993400108696,37
"885",1355,"7/18/2017",0,0,"NBC","Tue","KNVN",0.141561352643678,44
"886",1355,"7/25/2017",0,0,"NBC","Tue","KNVN",0.157103110212766,51
"887",1355,"7/4/2017",0,0,"NBC","Tue","KNVN",0.110786130957447,30
"888",1355,"8/1/2017",0,0,"NBC","Tue","KNVN",0.119309473846154,58
"889",1355,"8/15/2017",0,0,"NBC","Tue","KNVN",0.148155025842697,72
"890",1355,"8/22/2017",0,0,"NBC","Tue","KNVN",0.141807419021739,79
"891",1355,"8/29/2017",0,0,"NBC","Tue","KNVN",0.133624248888889,86
"892",1355,"8/8/2017",0,0,"NBC","Tue","KNVN",0.11911343,65
"893",1355,"10/10/2017",0,1,"NBC","Tue","KNVN",0.0899414122580645,128
"894",1355,"10/17/2017",0,1,"NBC","Tue","KNVN",0.137500281914894,135
"895",1355,"10/24/2017",0,1,"NBC","Tue","KNVN",0.148015994623656,142
"896",1355,"10/3/2017",0,1,"NBC","Tue","KNVN",0.0650586320652174,121
"897",1355,"10/31/2017",0,1,"NBC","Tue","KNVN",0.141958452043011,149
"898",1355,"11/14/2017",0,1,"NBC","Tue","KNVN",0.144218809666667,163
"899",1355,"11/21/2017",0,1,"NBC","Tue","KNVN",0.123431371684211,170
"900",1355,"11/28/2017",0,1,"NBC","Tue","KNVN",0.165833132210526,177
"901",1355,"11/7/2017",0,1,"NBC","Tue","KNVN",0.0954642835483871,156
"902",1355,"12/12/2017",0,1,"NBC","Tue","KNVN",0.113449072105263,191
"903",1355,"12/5/2017",0,1,"NBC","Tue","KNVN",0.173080841276596,184
"904",1355,"9/12/2017",0,1,"NBC","Tue","KNVN",0.0794379488505747,100
"905",1355,"9/19/2017",0,1,"NBC","Tue","KNVN",0.137474368,107
"906",1355,"9/26/2017",0,1,"NBC","Tue","KNVN",0.158248624468085,114
"907",1355,"9/5/2017",0,1,"NBC","Tue","KNVN",0.101451895268817,93
"908",1355,"6/14/2017",0,0,"NBC","Wed","KNVN",0.136714847333333,10
"909",1355,"6/21/2017",0,0,"NBC","Wed","KNVN",0.112124800107527,17
"910",1355,"6/28/2017",0,0,"NBC","Wed","KNVN",0.17210655827957,24
"911",1355,"7/12/2017",0,0,"NBC","Wed","KNVN",0.111894237765957,38
"912",1355,"7/19/2017",0,0,"NBC","Wed","KNVN",0.135700095058824,45
"913",1355,"7/26/2017",0,0,"NBC","Wed","KNVN",0.215960064505495,52
"914",1355,"7/5/2017",0,0,"NBC","Wed","KNVN",0.164576978089888,31
"915",1355,"8/16/2017",0,0,"NBC","Wed","KNVN",0.140725180444444,73
"916",1355,"8/2/2017",0,0,"NBC","Wed","KNVN",0.17402686375,59
"917",1355,"8/23/2017",0,0,"NBC","Wed","KNVN",0.138332307472527,80
"918",1355,"8/30/2017",0,0,"NBC","Wed","KNVN",0.0706570214130435,87
"919",1355,"8/9/2017",0,0,"NBC","Wed","KNVN",0.161907567978723,66
"920",1355,"10/11/2017",0,1,"NBC","Wed","KNVN",0.0672164626315789,129
"921",1355,"10/18/2017",0,1,"NBC","Wed","KNVN",0.133660312365591,136
"922",1355,"10/25/2017",0,1,"NBC","Wed","KNVN",0.101206416947368,143
"923",1355,"10/4/2017",0,1,"NBC","Wed","KNVN",0.10970751344086,122
"924",1355,"11/1/2017",0,1,"NBC","Wed","KNVN",0.0869793757608696,150
"925",1355,"11/15/2017",0,1,"NBC","Wed","KNVN",0.132359194516129,164
"926",1355,"11/22/2017",0,1,"NBC","Wed","KNVN",0.114427976666667,171
"927",1355,"11/29/2017",0,1,"NBC","Wed","KNVN",0.221510192150538,178
"928",1355,"11/8/2017",0,1,"NBC","Wed","KNVN",0.153237432717391,157
"929",1355,"12/13/2017",0,1,"NBC","Wed","KNVN",0.140075189021739,192
"930",1355,"12/6/2017",0,1,"NBC","Wed","KNVN",0.206414770106383,185
"931",1355,"9/13/2017",0,1,"NBC","Wed","KNVN",0.105152856521739,101
"932",1355,"9/20/2017",0,1,"NBC","Wed","KNVN",0.104687421931818,108
"933",1355,"9/27/2017",0,1,"NBC","Wed","KNVN",0.131216718111111,115
"934",1355,"9/6/2017",0,1,"NBC","Wed","KNVN",0.0888410489361702,94
"935",4885,"6/16/2017",0,0,"CBS","Fri","KPAX",0.175528800153846,12
"936",4885,"6/23/2017",0,0,"CBS","Fri","KPAX",0.24786782,19
"937",4885,"6/30/2017",0,0,"CBS","Fri","KPAX",0.146775960769231,26
"938",4885,"6/9/2017",0,0,"CBS","Fri","KPAX",0.315033186551724,5
"939",4885,"7/14/2017",0,0,"CBS","Fri","KPAX",0.102825925625,40
"940",4885,"7/21/2017",0,0,"CBS","Fri","KPAX",0.129989779516129,47
"941",4885,"7/28/2017",0,0,"CBS","Fri","KPAX",0.14887705984375,54
"942",4885,"7/7/2017",0,0,"CBS","Fri","KPAX",0.116511177377049,33
"943",4885,"8/11/2017",0,0,"CBS","Fri","KPAX",0.09100944375,68
"944",4885,"8/18/2017",0,0,"CBS","Fri","KPAX",0.0635811567692308,75
"945",4885,"8/25/2017",0,0,"CBS","Fri","KPAX",0.107194423333333,82
"946",4885,"8/4/2017",0,0,"CBS","Fri","KPAX",0.0780085006153846,61
"947",4885,"10/13/2017",0,1,"CBS","Fri","KPAX",0.120115210294118,131
"948",4885,"10/20/2017",0,1,"CBS","Fri","KPAX",0.189172167272727,138
"949",4885,"10/27/2017",0,1,"CBS","Fri","KPAX",0.14959975703125,145
"950",4885,"10/6/2017",0,1,"CBS","Fri","KPAX",0.13265934015625,124
"951",4885,"11/10/2017",0,1,"CBS","Fri","KPAX",0.169482530757576,159
"952",4885,"11/17/2017",0,1,"CBS","Fri","KPAX",0.1627487640625,166
"953",4885,"11/24/2017",0,1,"CBS","Fri","KPAX",0.0538532592753623,173
"954",4885,"11/3/2017",0,1,"CBS","Fri","KPAX",0.166123160895522,152
"955",4885,"12/1/2017",0,1,"CBS","Fri","KPAX",0.156454075079365,180
"956",4885,"12/8/2017",0,1,"CBS","Fri","KPAX",0.136371579230769,187
"957",4885,"9/1/2017",0,1,"CBS","Fri","KPAX",0.0428429278461538,89
"958",4885,"9/15/2017",0,1,"CBS","Fri","KPAX",0.10696644238806,103
"959",4885,"9/22/2017",0,1,"CBS","Fri","KPAX",0.174479225263158,110
"960",4885,"9/29/2017",0,1,"CBS","Fri","KPAX",0.0832761759090909,117
"961",4885,"9/8/2017",0,1,"CBS","Fri","KPAX",0.07524896109375,96
"962",4885,"6/12/2017",0,0,"CBS","Mon","KPAX",0.145820618181818,8
"963",4885,"6/19/2017",0,0,"CBS","Mon","KPAX",0.127269690757576,15
"964",4885,"6/26/2017",0,0,"CBS","Mon","KPAX",0.202982473934426,22
"965",4885,"7/10/2017",0,0,"CBS","Mon","KPAX",0.113503606969697,36
"966",4885,"7/17/2017",0,0,"CBS","Mon","KPAX",0.146564404307692,43
"967",4885,"7/24/2017",0,0,"CBS","Mon","KPAX",0.125551769152542,50
"968",4885,"7/3/2017",0,0,"CBS","Mon","KPAX",0.0966565833333333,29
"969",4885,"7/31/2017",0,0,"CBS","Mon","KPAX",0.161360261290323,57
"970",4885,"8/14/2017",0,0,"CBS","Mon","KPAX",0.1431691490625,71
"971",4885,"8/21/2017",0,0,"CBS","Mon","KPAX",0.0677075834782609,78
"972",4885,"8/28/2017",0,0,"CBS","Mon","KPAX",0.0975632543548387,85
"973",4885,"8/7/2017",0,0,"CBS","Mon","KPAX",0.0844106921875,64
"974",4885,"10/16/2017",0,1,"CBS","Mon","KPAX",0.117386212089552,134
"975",4885,"10/2/2017",0,1,"CBS","Mon","KPAX",0.11802242,120
"976",4885,"10/23/2017",0,1,"CBS","Mon","KPAX",0.146462524923077,141
"977",4885,"10/30/2017",0,1,"CBS","Mon","KPAX",0.161719797014925,148
"978",4885,"10/9/2017",0,1,"CBS","Mon","KPAX",0.107503813692308,127
"979",4885,"11/13/2017",0,1,"CBS","Mon","KPAX",0.150492999117647,162
"980",4885,"11/20/2017",0,1,"CBS","Mon","KPAX",0.165086736031746,169
"981",4885,"11/27/2017",0,1,"CBS","Mon","KPAX",0.221553939545455,176
"982",4885,"11/6/2017",0,1,"CBS","Mon","KPAX",0.152217317121212,155
"983",4885,"12/11/2017",0,1,"CBS","Mon","KPAX",0.127604509354839,190
"984",4885,"12/4/2017",0,1,"CBS","Mon","KPAX",0.251109038787879,183
"985",4885,"9/11/2017",0,1,"CBS","Mon","KPAX",0.1139329871875,99
"986",4885,"9/18/2017",0,1,"CBS","Mon","KPAX",0.148235358307692,106
"987",4885,"9/25/2017",0,1,"CBS","Mon","KPAX",0.238718157121212,113
"988",4885,"9/4/2017",0,1,"CBS","Mon","KPAX",0.0806594576923077,92
"989",4885,"6/15/2017",0,0,"CBS","Thu","KPAX",0.166790693823529,11
"990",4885,"6/22/2017",0,0,"CBS","Thu","KPAX",0.232954702238806,18
"991",4885,"6/29/2017",0,0,"CBS","Thu","KPAX",0.20552385109375,25
"992",4885,"6/8/2017",0,0,"CBS","Thu","KPAX",0.304705150869565,4
"993",4885,"7/13/2017",0,0,"CBS","Thu","KPAX",0.162643806,39
"994",4885,"7/20/2017",0,0,"CBS","Thu","KPAX",0.198827985151515,46
"995",4885,"7/27/2017",0,0,"CBS","Thu","KPAX",0.1293287915625,53
"996",4885,"7/6/2017",0,0,"CBS","Thu","KPAX",0.135710645151515,32
"997",4885,"8/10/2017",0,0,"CBS","Thu","KPAX",0.12374788078125,67
"998",4885,"8/17/2017",0,0,"CBS","Thu","KPAX",0.1487010303125,74
"999",4885,"8/24/2017",0,0,"CBS","Thu","KPAX",0.135374420625,81
"1000",4885,"8/3/2017",0,0,"CBS","Thu","KPAX",0.0730517672307692,60
"1001",4885,"8/31/2017",0,0,"CBS","Thu","KPAX",0.05946699828125,88
"1002",4885,"10/12/2017",0,1,"CBS","Thu","KPAX",0.161423216140351,130
"1003",4885,"10/19/2017",0,1,"CBS","Thu","KPAX",0.132361950175439,137
"1004",4885,"10/26/2017",0,1,"CBS","Thu","KPAX",0.178986769019608,144
"1005",4885,"10/5/2017",0,1,"CBS","Thu","KPAX",0.147750142407407,123
"1006",4885,"11/16/2017",0,1,"CBS","Thu","KPAX",0.210543740655738,165
"1007",4885,"11/2/2017",0,1,"CBS","Thu","KPAX",0.1805763534375,151
"1008",4885,"11/23/2017",0,1,"CBS","Thu","KPAX",0.125062042678571,172
"1009",4885,"11/30/2017",0,1,"CBS","Thu","KPAX",0.189723298636364,179
"1010",4885,"11/9/2017",0,1,"CBS","Thu","KPAX",0.160286805230769,158
"1011",4885,"12/7/2017",0,1,"CBS","Thu","KPAX",0.132864403650794,186
"1012",4885,"9/14/2017",0,1,"CBS","Thu","KPAX",0.163338304761905,102
"1013",4885,"9/21/2017",0,1,"CBS","Thu","KPAX",0.113198952878788,109
"1014",4885,"9/28/2017",0,1,"CBS","Thu","KPAX",0.130162304107143,116
"1015",4885,"9/7/2017",0,1,"CBS","Thu","KPAX",0.106971444393939,95
"1016",4885,"6/13/2017",0,0,"CBS","Tue","KPAX",0.208462807833333,9
"1017",4885,"6/20/2017",0,0,"CBS","Tue","KPAX",0.156696665294118,16
"1018",4885,"6/27/2017",0,0,"CBS","Tue","KPAX",0.2193816465625,23
"1019",4885,"6/6/2017",0,0,"CBS","Tue","KPAX",0.003571995,2
"1020",4885,"7/11/2017",0,0,"CBS","Tue","KPAX",0.158578853043478,37
"1021",4885,"7/18/2017",0,0,"CBS","Tue","KPAX",0.18588317640625,44
"1022",4885,"7/25/2017",0,0,"CBS","Tue","KPAX",0.14332681546875,51
"1023",4885,"7/4/2017",0,0,"CBS","Tue","KPAX",0.1680708021875,30
"1024",4885,"8/1/2017",0,0,"CBS","Tue","KPAX",0.0808091190769231,58
"1025",4885,"8/15/2017",0,0,"CBS","Tue","KPAX",0.173920339384615,72
"1026",4885,"8/22/2017",0,0,"CBS","Tue","KPAX",0.1305882775,79
"1027",4885,"8/29/2017",0,0,"CBS","Tue","KPAX",0.0325195846875,86
"1028",4885,"8/8/2017",0,0,"CBS","Tue","KPAX",0.0846667539130435,65
"1029",4885,"10/10/2017",0,1,"CBS","Tue","KPAX",0.1251506553125,128
"1030",4885,"10/17/2017",0,1,"CBS","Tue","KPAX",0.143271471666667,135
"1031",4885,"10/24/2017",0,1,"CBS","Tue","KPAX",0.164606851492537,142
"1032",4885,"10/3/2017",0,1,"CBS","Tue","KPAX",0.13039548421875,121
"1033",4885,"10/31/2017",0,1,"CBS","Tue","KPAX",0.158529563846154,149
"1034",4885,"11/14/2017",0,1,"CBS","Tue","KPAX",0.20159732578125,163
"1035",4885,"11/21/2017",0,1,"CBS","Tue","KPAX",0.176201804285714,170
"1036",4885,"11/28/2017",0,1,"CBS","Tue","KPAX",0.254088568730159,177
"1037",4885,"11/7/2017",0,1,"CBS","Tue","KPAX",0.155664162985075,156
"1038",4885,"12/12/2017",0,1,"CBS","Tue","KPAX",0.191833559701493,191
"1039",4885,"12/5/2017",0,1,"CBS","Tue","KPAX",0.185429742352941,184
"1040",4885,"9/12/2017",0,1,"CBS","Tue","KPAX",0.0701493935820895,100
"1041",4885,"9/19/2017",0,1,"CBS","Tue","KPAX",0.131668620625,107
"1042",4885,"9/26/2017",0,1,"CBS","Tue","KPAX",0.165891053484848,114
"1043",4885,"9/5/2017",0,1,"CBS","Tue","KPAX",0.0867833553125,93
"1044",4885,"6/14/2017",0,0,"CBS","Wed","KPAX",0.204598826307692,10
"1045",4885,"6/21/2017",0,0,"CBS","Wed","KPAX",0.23824914754386,17
"1046",4885,"6/28/2017",0,0,"CBS","Wed","KPAX",0.208003948196721,24
"1047",4885,"6/7/2017",0,0,"CBS","Wed","KPAX",0.282615547580645,3
"1048",4885,"7/12/2017",0,0,"CBS","Wed","KPAX",0.132233302903226,38
"1049",4885,"7/19/2017",0,0,"CBS","Wed","KPAX",0.280262725967742,45
"1050",4885,"7/26/2017",0,0,"CBS","Wed","KPAX",0.21812746921875,52
"1051",4885,"7/5/2017",0,0,"CBS","Wed","KPAX",0.199623477846154,31
"1052",4885,"8/16/2017",0,0,"CBS","Wed","KPAX",0.19217178265625,73
"1053",4885,"8/2/2017",0,0,"CBS","Wed","KPAX",0.117721300967742,59
"1054",4885,"8/23/2017",0,0,"CBS","Wed","KPAX",0.18760296,80
"1055",4885,"8/30/2017",0,0,"CBS","Wed","KPAX",0.10443714031746,87
"1056",4885,"8/9/2017",0,0,"CBS","Wed","KPAX",0.137172870322581,66
"1057",4885,"10/11/2017",0,1,"CBS","Wed","KPAX",0.0903985777777778,129
"1058",4885,"10/18/2017",0,1,"CBS","Wed","KPAX",0.153043468548387,136
"1059",4885,"10/25/2017",0,1,"CBS","Wed","KPAX",0.203189023432836,143
"1060",4885,"10/4/2017",0,1,"CBS","Wed","KPAX",0.122873227014925,122
"1061",4885,"11/1/2017",0,1,"CBS","Wed","KPAX",0.147989740322581,150
"1062",4885,"11/15/2017",0,1,"CBS","Wed","KPAX",0.189513590714286,164
"1063",4885,"11/22/2017",0,1,"CBS","Wed","KPAX",0.220770993181818,171
"1064",4885,"11/29/2017",0,1,"CBS","Wed","KPAX",0.203084685322581,178
"1065",4885,"11/8/2017",0,1,"CBS","Wed","KPAX",0.207274634375,157
"1066",4885,"12/13/2017",0,1,"CBS","Wed","KPAX",0.19044444015625,192
"1067",4885,"12/6/2017",0,1,"CBS","Wed","KPAX",0.193842780634921,185
"1068",4885,"9/13/2017",0,1,"CBS","Wed","KPAX",0.0882705783050848,101
"1069",4885,"9/20/2017",0,1,"CBS","Wed","KPAX",0.148522570151515,108
"1070",4885,"9/27/2017",0,1,"CBS","Wed","KPAX",0.1387773034375,115
"1071",4885,"9/6/2017",0,1,"CBS","Wed","KPAX",0.0622455683333333,94
"1072",4695,"6/16/2017",0,0,"NBC","Fri","KRBC",0.09780201,12
"1073",4695,"6/23/2017",0,0,"NBC","Fri","KRBC",0.0832803983333333,19
"1074",4695,"6/30/2017",0,0,"NBC","Fri","KRBC",0.0858918598333333,26
"1075",4695,"6/9/2017",0,0,"NBC","Fri","KRBC",0.151810041166667,5
"1076",4695,"7/14/2017",0,0,"NBC","Fri","KRBC",0.0778193898387097,40
"1077",4695,"7/21/2017",0,0,"NBC","Fri","KRBC",0.0916019828333333,47
"1078",4695,"7/28/2017",0,0,"NBC","Fri","KRBC",0.0649329246666667,54
"1079",4695,"7/7/2017",0,0,"NBC","Fri","KRBC",0.0740991576271186,33
"1080",4695,"8/11/2017",0,0,"NBC","Fri","KRBC",0.0910650865573771,68
"1081",4695,"8/18/2017",0,0,"NBC","Fri","KRBC",0.058886381147541,75
"1082",4695,"8/25/2017",0,0,"NBC","Fri","KRBC",0.0300462616393443,82
"1083",4695,"8/4/2017",0,0,"NBC","Fri","KRBC",0.120204145,61
"1084",4695,"10/13/2017",0,1,"NBC","Fri","KRBC",0.0940619651666667,131
"1085",4695,"10/20/2017",0,1,"NBC","Fri","KRBC",0.0875271615254237,138
"1086",4695,"10/27/2017",0,1,"NBC","Fri","KRBC",0.0571779725,145
"1087",4695,"10/6/2017",0,1,"NBC","Fri","KRBC",0.0708319337288136,124
"1088",4695,"11/10/2017",0,1,"NBC","Fri","KRBC",0.0480839131034483,159
"1089",4695,"11/17/2017",0,1,"NBC","Fri","KRBC",0.0743846667213115,166
"1090",4695,"11/24/2017",0,1,"NBC","Fri","KRBC",0.0458739801639344,173
"1091",4695,"11/3/2017",0,1,"NBC","Fri","KRBC",0.0895030585483871,152
"1092",4695,"12/1/2017",0,1,"NBC","Fri","KRBC",0.117692822295082,180
"1093",4695,"12/8/2017",0,1,"NBC","Fri","KRBC",0.078879353442623,187
"1094",4695,"9/1/2017",0,1,"NBC","Fri","KRBC",0.0825454217741936,89
"1095",4695,"9/15/2017",0,1,"NBC","Fri","KRBC",0.0847135813114754,103
"1096",4695,"9/22/2017",0,1,"NBC","Fri","KRBC",0.0605526722033898,110
"1097",4695,"9/29/2017",0,1,"NBC","Fri","KRBC",0.0859216968965517,117
"1098",4695,"9/8/2017",0,1,"NBC","Fri","KRBC",0.0434999933333333,96
"1099",4695,"6/12/2017",0,0,"NBC","Mon","KRBC",0.0540006928301887,8
"1100",4695,"6/19/2017",0,0,"NBC","Mon","KRBC",0.115960866557377,15
"1101",4695,"6/26/2017",0,0,"NBC","Mon","KRBC",0.0963786527868852,22
"1102",4695,"6/5/2017",0,0,"NBC","Mon","KRBC",0.0285645,1
"1103",4695,"7/10/2017",0,0,"NBC","Mon","KRBC",0.0795775961666667,36
"1104",4695,"7/17/2017",0,0,"NBC","Mon","KRBC",0.0875188196491228,43
"1105",4695,"7/24/2017",0,0,"NBC","Mon","KRBC",0.0856385011864407,50
"1106",4695,"7/3/2017",0,0,"NBC","Mon","KRBC",0.0396367641666667,29
"1107",4695,"7/31/2017",0,0,"NBC","Mon","KRBC",0.165499672666667,57
"1108",4695,"8/14/2017",0,0,"NBC","Mon","KRBC",0.104278218070175,71
"1109",4695,"8/21/2017",0,0,"NBC","Mon","KRBC",0.0927248147368421,78
"1110",4695,"8/28/2017",0,0,"NBC","Mon","KRBC",0.0206344691525424,85
"1111",4695,"8/7/2017",0,0,"NBC","Mon","KRBC",0.0745767863793103,64
"1112",4695,"10/16/2017",0,1,"NBC","Mon","KRBC",0.0403448649180328,134
"1113",4695,"10/2/2017",0,1,"NBC","Mon","KRBC",0.0663147757627119,120
"1114",4695,"10/23/2017",0,1,"NBC","Mon","KRBC",0.150277990655738,141
"1115",4695,"10/30/2017",0,1,"NBC","Mon","KRBC",0.0858657228333333,148
"1116",4695,"10/9/2017",0,1,"NBC","Mon","KRBC",0.0444526766129032,127
"1117",4695,"11/13/2017",0,1,"NBC","Mon","KRBC",0.0823492596721312,162
"1118",4695,"11/20/2017",0,1,"NBC","Mon","KRBC",0.0315355462295082,169
"1119",4695,"11/27/2017",0,1,"NBC","Mon","KRBC",0.120027909516129,176
"1120",4695,"11/6/2017",0,1,"NBC","Mon","KRBC",0.10780900625,155
"1121",4695,"12/11/2017",0,1,"NBC","Mon","KRBC",0.0673604688333333,190
"1122",4695,"12/4/2017",0,1,"NBC","Mon","KRBC",0.0730120701694915,183
"1123",4695,"9/11/2017",0,1,"NBC","Mon","KRBC",0.0655182398360656,99
"1124",4695,"9/18/2017",0,1,"NBC","Mon","KRBC",0.0841707856451613,106
"1125",4695,"9/25/2017",0,1,"NBC","Mon","KRBC",0.104311912711864,113
"1126",4695,"9/4/2017",0,1,"NBC","Mon","KRBC",0.130702113965517,92
"1127",4695,"6/15/2017",0,0,"NBC","Thu","KRBC",0.0919203146666667,11
"1128",4695,"6/22/2017",0,0,"NBC","Thu","KRBC",0.0592171386885246,18
"1129",4695,"6/29/2017",0,0,"NBC","Thu","KRBC",0.113966185806452,25
"1130",4695,"6/8/2017",0,0,"NBC","Thu","KRBC",0.155936727666667,4
"1131",4695,"7/13/2017",0,0,"NBC","Thu","KRBC",0.0559011524193548,39
"1132",4695,"7/20/2017",0,0,"NBC","Thu","KRBC",0.0769108377966102,46
"1133",4695,"7/27/2017",0,0,"NBC","Thu","KRBC",0.0600876366666667,53
"1134",4695,"7/6/2017",0,0,"NBC","Thu","KRBC",0.0830990226666667,32
"1135",4695,"8/10/2017",0,0,"NBC","Thu","KRBC",0.0672500757377049,67
"1136",4695,"8/17/2017",0,0,"NBC","Thu","KRBC",0.0963028968965517,74
"1137",4695,"8/24/2017",0,0,"NBC","Thu","KRBC",0.0512295772131148,81
"1138",4695,"8/3/2017",0,0,"NBC","Thu","KRBC",0.108634967096774,60
"1139",4695,"8/31/2017",0,0,"NBC","Thu","KRBC",0.0520210138709677,88
"1140",4695,"10/12/2017",0,1,"NBC","Thu","KRBC",0.0495166385245902,130
"1141",4695,"10/19/2017",0,1,"NBC","Thu","KRBC",0.0730853141666667,137
"1142",4695,"10/26/2017",0,1,"NBC","Thu","KRBC",0.102225016612903,144
"1143",4695,"10/5/2017",0,1,"NBC","Thu","KRBC",0.109769268032787,123
"1144",4695,"11/16/2017",0,1,"NBC","Thu","KRBC",0.0848006601666667,165
"1145",4695,"11/2/2017",0,1,"NBC","Thu","KRBC",0.0935519477419355,151
"1146",4695,"11/23/2017",0,1,"NBC","Thu","KRBC",0.00834115657142857,172
"1147",4695,"11/30/2017",0,1,"NBC","Thu","KRBC",0.112443751166667,179
"1148",4695,"11/9/2017",0,1,"NBC","Thu","KRBC",0.0556308034285714,158
"1149",4695,"12/7/2017",0,1,"NBC","Thu","KRBC",0.0944876720689655,186
"1150",4695,"9/14/2017",0,1,"NBC","Thu","KRBC",0.084682495,102
"1151",4695,"9/21/2017",0,1,"NBC","Thu","KRBC",0.101223224237288,109
"1152",4695,"9/28/2017",0,1,"NBC","Thu","KRBC",0.0561357855737705,116
"1153",4695,"9/7/2017",0,1,"NBC","Thu","KRBC",0.0409741551724138,95
"1154",4695,"6/20/2017",0,0,"NBC","Tue","KRBC",0.10299186220339,16
"1155",4695,"6/27/2017",0,0,"NBC","Tue","KRBC",0.0967286101639344,23
"1156",4695,"7/11/2017",0,0,"NBC","Tue","KRBC",0.114044010819672,37
